verification_id,source,source_id,name,address,lad_code,imd_quintile,lat,lon,status,reviewer,review_date_utc,duplicate_of,notes
google:ChIJa5Zu0w_zfkgRLxbqZun06r0,google,ChIJa5Zu0w_zfkgRLxbqZun06r0,Body Beautiful,"Cleveland, 7 Wynyard Rd, Hartlepool TS25 3LB, UK",E06000001,1.0,54.66084099810185,-1.2360089864805293,confirmed,MB,2026-04-28,,
google:ChIJZYjWvIj1fkgRA2PjXGmhNUE,google,ChIJZYjWvIj1fkgRA2PjXGmhNUE,Bronz & Browz,"Easington Rd, Hartlepool TS24 9QU, UK",E06000001,1.0,54.710001598147684,-1.2411668864625336,confirmed,MB,2026-04-28,,
google:ChIJx9fG3HL1fkgRb2Z7utPTSA4,google,ChIJx9fG3HL1fkgRb2Z7utPTSA4,Bronzed bliss tanning studio,"33 Chatham Rd, Hartlepool TS24 8QG, UK",E06000001,1.0,54.69467499813211,-1.223547986458123,confirmed,MB,2026-04-28,,
google:ChIJWRPFZ1z1fkgR0xxR0uvJ3Xc,google,ChIJWRPFZ1z1fkgR0xxR0uvJ3Xc,Glow Spray Tanning,"22 Broomhill Gardens, Hartlepool TS26 0JP, UK",E06000001,2.0,54.69305579813161,-1.236341686466818,rejected,MB,2026-04-28,,Spray tan only (no UV sunbeds)
google:ChIJb1MFXr_zfkgRjwf94lv2nm0,google,ChIJb1MFXr_zfkgRjwf94lv2nm0,Golden Brown,"19 Forester Cl, Seaton Carew, Hartlepool TS25 1JE, UK",E06000001,4.0,54.66516439810274,-1.196496286454038,confirmed,MB,2026-04-28,,
google:ChIJnw7ypY7zfkgR2vbL7RRsFqA,google,ChIJnw7ypY7zfkgR2vbL7RRsFqA,Hartburn Tanning,"Goldmine Shops, Unit 3 Catcote Rd, Hartlepool TS25 3JN, UK",E06000001,1.0,54.660449298101426,-1.2356011864804441,confirmed,MB,2026-04-28,,
google:ChIJYxGh_wTzfkgRA8c4gAKN3Lw,google,ChIJYxGh_wTzfkgRA8c4gAKN3Lw,Heatwave,"418 Catcote Rd, Hartlepool TS25 2LS, UK",E06000001,1.0,54.65505149809626,-1.2334590864814434,confirmed,MB,2026-04-28,,
google:ChIJkQ1Mu4bzfkgRQ3ZIhkWk3VU,google,ChIJkQ1Mu4bzfkgRQ3ZIhkWk3VU,Hidden Aesthetics- The Skin Clinic,"Hartlepool TS27 3JG, UK",E06000001,4.0,54.71525059815383,-1.2576187864705894,confirmed,MB,2026-04-28,,
google:ChIJNYy5IIHzfkgR-hI9_PnAxz4,google,ChIJNYy5IIHzfkgR-hI9_PnAxz4,Labyrinth salon,"43 Park Rd, Hartlepool TS24 7PW, UK",E06000001,1.0,54.68239659812003,-1.2141329864575543,confirmed,MB,2026-04-28,,
google:ChIJRZbMFY30fkgR0YNIoeRwaQA,google,ChIJRZbMFY30fkgR0YNIoeRwaQA,Perfect Appearance Beauty salon,"14 Brus Corner, Hartlepool TS24 9LA, UK",E06000001,1.0,54.711398298148666,-1.2373829864595622,confirmed,MB,2026-04-28,,
google:ChIJjcexQujzfkgRUGiBV3goL8Q,google,ChIJjcexQujzfkgRUGiBV3goL8Q,Rayz Tanning Lounge,"80 Reed St, Hartlepool TS24 7AX, UK",E06000001,1.0,54.68452559812115,-1.2030945864497546,confirmed,MB,2026-04-28,,
google:ChIJB4PYW330fkgRg_QYEQbeZeo,google,ChIJB4PYW330fkgRg_QYEQbeZeo,Spray Tan Queen & Foot Health Hartlepool,"39 Wynyard Rd, Hartlepool TS25 3LB, UK",E06000001,1.0,54.66076719810185,-1.2372256864813214,rejected,MB,2026-04-28,,Spray tan only (no UV sunbeds)
google:ChIJJQFe-vL1fkgRwgxcgw2UYVs,google,ChIJJQFe-vL1fkgRwgxcgw2UYVs,THE GLAM LAB X,"30 Miers Ave, Hartlepool TS24 9HH, UK",E06000001,1.0,54.70702939814341,-1.2219234864517765,confirmed,MB,2026-04-28,,
google:ChIJwf-ZqanzfkgRLSk0-9SRYeY,google,ChIJwf-ZqanzfkgRLSk0-9SRYeY,The Hideaway,"90 York Rd, Hartlepool TS26 9DQ, UK",E06000001,1.0,54.68518679812282,-1.2166455864579142,confirmed,MB,2026-04-28,,
google:ChIJX0WeYXLzfkgRf-zFNA5usUM,google,ChIJX0WeYXLzfkgRf-zFNA5usUM,The Suntrap,"Hartlepool TS25 4HG, UK",E06000001,1.0,54.671938398112104,-1.2362552864758838,confirmed,MB,2026-04-28,,
google:ChIJc9olbJfzfkgRxd-Kgvw118o,google,ChIJc9olbJfzfkgRxd-Kgvw118o,Ultimate Tanning Studio Hartlepool,"4-5, Enterprise House, Thomlinson Rd, Hartlepool TS25 1NS, UK",E06000001,1.0,54.672998298110926,-1.20875428645827,confirmed,MB,2026-04-28,,
google:ChIJqQcQtVjsfkgR85Mtbo7_rco,google,ChIJqQcQtVjsfkgR85Mtbo7_rco,A&E Bit's and Bob's & Tanerife Sunbeds,"50 Broughton Ave, Middlesbrough TS4 3PZ, UK",E06000002,1.0,54.54312609799184,-1.217197586520069,confirmed,MB,2026-04-28,,
google:ChIJ53SfdQDtfkgRhSIBOeBak_c,google,ChIJ53SfdQDtfkgRhSIBOeBak_c,Ada mae's tanning lounge,"112 Trimdon Ave, Acklam, Middlesbrough TS5 8SB, UK",E06000002,4.0,54.53825489799073,-1.2622518865501766,confirmed,MB,2026-04-28,,
google:ChIJAS7z34bufkgRYzfGT9U3aIA,google,ChIJAS7z34bufkgRYzfGT9U3aIA,All Dolled Up,"All Dolled Up, Thompson Yard, Middlesbrough TS3 8RQ, UK",E06000002,1.0,54.573647498018154,-1.1938554864922615,confirmed,MB,2026-04-28,,
google:ChIJB6oHfHvtfkgR9gxSVytk4j8,google,ChIJB6oHfHvtfkgR9gxSVytk4j8,Bambu hair and beauty,"Unit 3, Medhurst house, Sotherby Rd, Middlesbrough TS3 8BS, UK",E06000002,1.0,54.57227369801681,-1.192460286491999,confirmed,MB,2026-04-28,,
google:ChIJ24gKdH3sfkgR7EsMos3o298,google,ChIJ24gKdH3sfkgR7EsMos3o298,Bannatyne Health Club Coulby Newham,"Parkway Village, Parkway Centre, Coulby Newham, Middlesbrough TS8 0TJ, UK",E06000002,4.0,54.52367149797419,-1.2207017865307637,confirmed,MB,2026-04-28,,Bannatyne Health Club - chain known to offer sunbeds
google:ChIJ24gKdH3sfkgRGBTKlBNr25w,google,ChIJ24gKdH3sfkgRGBTKlBNr25w,Beauty Room,"parkway shopping centre, Coulby Newham, Middlesbrough TS8 0TJ, UK",E06000002,4.0,54.52443859797455,-1.2160278865275342,confirmed,MB,2026-04-28,,
google:ChIJTee-WqrtfkgRcCFmwqlwxvg,google,ChIJTee-WqrtfkgRcCFmwqlwxvg,Beauty by Haley - Mobile Beauty Therapist Middlesbrough,"148 Penistone Rd, Middlesbrough TS3 0EG, UK",E06000002,1.0,54.54771399799435,-1.1942328865038507,rejected,MB,2026-04-28,,Mobile beauty therapist - no fixed premises
google:ChIJKS6NbMjtfkgRIK8PAx28-6w,google,ChIJKS6NbMjtfkgRIK8PAx28-6w,Bee-Hive Beauty & Foot Health Practitioner,"18a Ayresome Green Ln, Middlesbrough TS5 4DN, UK",E06000002,1.0,54.56632489801603,-1.254858686533329,confirmed,MB,2026-04-28,,
google:ChIJrVyjgsXsfkgR9fG1nOnibbo,google,ChIJrVyjgsXsfkgR9fG1nOnibbo,Cleopatra,"First Floor, 271 Acklam Rd, Middlesbrough TS5 7BP, UK",E06000002,4.0,54.54549009799706,-1.2578733865442924,confirmed,MB,2026-04-28,,
google:ChIJoaX6isrtfkgR7HdR_MvA-Qc,google,ChIJoaX6isrtfkgR7HdR_MvA-Qc,"Egyptian Sun Sunbeds, Middlesbrough","The Gardens, Middlesbrough TS4 3DT, UK",E06000002,1.0,54.551339197999766,-1.2220449865194782,confirmed,MB,2026-04-28,,
google:ChIJoTO0rtDtfkgROeMz5RbxNYE,google,ChIJoTO0rtDtfkgROeMz5RbxNYE,Elegance Aesthetics,"355 Linthorpe Rd, Middlesbrough TS5 6AB, UK",E06000002,1.0,54.56421319801311,-1.2418901865261789,confirmed,MB,2026-04-28,,
google:ChIJsegkFSXtfkgRA_T1JH2nh5Q,google,ChIJsegkFSXtfkgRA_T1JH2nh5Q,Elegance Beauty & Training Academy,"108 Aidan Ct, Middlesbrough TS5 4BP, UK",E06000002,1.0,54.567125698017065,-1.2587975865354344,confirmed,MB,2026-04-28,,
google:ChIJVUS7D6btfkgRKlHBDwp17-Q,google,ChIJVUS7D6btfkgRKlHBDwp17-Q,Emas House of Beauty,"19, Norfolk Place, Berwick Hills, Middlesbrough TS3 7PA, UK",E06000002,1.0,54.561774698008065,-1.204804386504232,confirmed,MB,2026-04-28,,
google:ChIJ42s3DPLtfkgRcWwME1pxuvI,google,ChIJ42s3DPLtfkgRcWwME1pxuvI,Hair Unique Beauty & tattoo studio,"91 Acklam Rd, Middlesbrough TS5 5HR, UK",E06000002,2.0,54.55362689800491,-1.262389986543555,confirmed,MB,2026-04-28,,
google:ChIJOSqc5xPtfkgRlG_yFO8NByo,google,ChIJOSqc5xPtfkgRlG_yFO8NByo,Kwik Tan: Middlesbrough,"22 Newport Rd., Middlesbrough TS1 4AE, UK",E06000002,1.0,54.57636229802406,-1.238362886518687,confirmed,MB,2026-04-28,,
google:ChIJcToAm27sfkgRilaGS3xMQ94,google,ChIJcToAm27sfkgRilaGS3xMQ94,Leisure Tan,"40 Stokesley Rd, Marton-in-Cleveland, Middlesbrough TS7 8DX, UK",E06000002,4.0,54.530314997978635,-1.1982623865139714,confirmed,MB,2026-04-28,,
google:ChIJpe63zx7tfkgRuDcxybuUrn0,google,ChIJpe63zx7tfkgRuDcxybuUrn0,Linthorpe Tanning,"355 Linthorpe Rd, Middlesbrough TS5 6AB, UK",E06000002,1.0,54.56419289801309,-1.2418316865261516,confirmed,MB,2026-04-28,,
google:ChIJSZIqRRftfkgRxJCniqUrGic,google,ChIJSZIqRRftfkgRxJCniqUrGic,Manha's Hair And Beauty Salon,"25 Princes Rd, Middlesbrough TS1 4BE, UK",E06000002,1.0,54.57091509801919,-1.2407338865225361,confirmed,MB,2026-04-28,,
google:ChIJCYLsfRLtfkgRkmeXbUNOOm0,google,ChIJCYLsfRLtfkgRkmeXbUNOOm0,Mystique Beautique,"4, The, viewley centre, 41 Viewley Centre Rd, Hemlington, Middlesbrough TS8 9JH, UK",E06000002,1.0,54.525338397977194,-1.240378286542229,confirmed,MB,2026-04-28,,
google:ChIJV9WX47vsfkgRJU7VDsntpic,google,ChIJV9WX47vsfkgRJU7VDsntpic,Opulence Beauty,"Centre Court, 6 The Oval, Middlesbrough TS5 8HP, UK",E06000002,4.0,54.53184169798406,-1.2520766865466484,confirmed,MB,2026-04-28,,
google:ChIJmdbl0cnsfkgRYIKAZhghTvo,google,ChIJmdbl0cnsfkgRYIKAZhghTvo,Sunbeds,"128 Trimdon Ave, Acklam, Middlesbrough TS5 8SB, UK",E06000002,4.0,54.53796379799046,-1.262168486550253,confirmed,MB,2026-04-28,,
google:ChIJ0aL2YBDsfkgRcN-OH8PGSIc,google,ChIJ0aL2YBDsfkgRcN-OH8PGSIc,Sunset Beauty,"98 The Avenue, Nunthorpe, Middlesbrough TS7 0AP, UK",E06000002,5.0,54.529764397976685,-1.1788361865022268,confirmed,MB,2026-04-28,,
google:ChIJoxCthrLtfkgR7BuEFHooFuk,google,ChIJoxCthrLtfkgR7BuEFHooFuk,Tan & Go,"19 Norfolk Place, Berwick Hills, Middlesbrough TS3 7PA, UK",E06000002,1.0,54.5620824980084,-1.205359086504441,confirmed,MB,2026-04-28,,
google:ChIJcapuAKbtfkgRwIeYijzz6QQ,google,ChIJcapuAKbtfkgRwIeYijzz6QQ,Tan 2000 Ltd,"31 Kings Rd, North Ormesby, Middlesbrough TS3 6NG, UK",E06000002,1.0,54.570801398017,-1.2129396865053257,confirmed,MB,2026-04-28,,
google:ChIJfSf-VZrtfkgRi6lpazSO5a4,google,ChIJfSf-VZrtfkgRi6lpazSO5a4,Tan Junkie,"40 Borough Rd, Middlesbrough TS1 5DW, UK",E06000002,1.0,54.57321649802121,-1.2388546865203647,confirmed,MB,2026-04-28,,
google:ChIJQ_VBrW_tfkgR5CdkEzzGPFo,google,ChIJQ_VBrW_tfkgR5CdkEzzGPFo,Tanfastic body hemlington,"17a, the viewly center, Hemlington, Middlesbrough TS8 9JH, UK",E06000002,1.0,54.52551149797733,-1.2399561865418918,confirmed,MB,2026-04-28,,
google:ChIJmUA1xSbtfkgRNeth0JhPgnc,google,ChIJmUA1xSbtfkgRNeth0JhPgnc,Tanique,"8 York Rd, Middlesbrough TS5 6LW, UK",E06000002,2.0,54.558302298007035,-1.2335381865235677,confirmed,MB,2026-04-28,,
google:ChIJB4PEKNHsfkgRPWLUac2utjY,google,ChIJB4PEKNHsfkgRPWLUac2utjY,The Beauty Spot,"111 Acklam Rd, Middlesbrough TS5 5HR, UK",E06000002,2.0,54.55302029800437,-1.2626756865439979,confirmed,MB,2026-04-28,,
google:ChIJ0dUDChrtfkgRcpJUC-x6BL4,google,ChIJ0dUDChrtfkgRcpJUC-x6BL4,The Edge Hair & Beauty,"220 Linthorpe Rd, Middlesbrough TS1 3QW, UK",E06000002,1.0,54.570140498018326,-1.2384820865214736,confirmed,MB,2026-04-28,,
google:ChIJqS0K4nXtfkgRB5KdfJ9O2KU,google,ChIJqS0K4nXtfkgRB5KdfJ9O2KU,The Hair & Beauty Club,"412 Marton Rd, Middlesbrough TS4 2PQ, UK",E06000002,1.0,54.55854489800646,-1.2227698865167773,confirmed,MB,2026-04-28,,
google:ChIJS7VVAP_sfkgR_bCDxtSiGG8,google,ChIJS7VVAP_sfkgR_bCDxtSiGG8,The Health & Beauty Club,"76 Fox Howe, Coulby Newham, Middlesbrough TS8 0RX, UK",E06000002,1.0,54.530195797980056,-1.2187295865266818,confirmed,MB,2026-04-28,,
google:ChIJCcRYAtbtfkgRIUZvbEBEmHk,google,ChIJCcRYAtbtfkgRIUZvbEBEmHk,The Pamper Suite,"Henry St, North Ormesby, Middlesbrough TS3 6QE, UK",E06000002,1.0,54.56786829801402,-1.2091796865042772,confirmed,MB,2026-04-28,,
google:ChIJD0qlxUHtfkgRbRaO7Flds3g,google,ChIJD0qlxUHtfkgRbRaO7Flds3g,The Tanning Company,"259 Acklam Rd, Middlesbrough TS5 7BW, UK",E06000002,4.0,54.54606369799762,-1.2583362865443302,confirmed,MB,2026-04-28,,
google:ChIJaVl6ueLsfkgRMJEGbGqWTNk,google,ChIJaVl6ueLsfkgRMJEGbGqWTNk,The Tanning Lounge,"8 York Rd, Middlesbrough TS5 6LW, UK",E06000002,2.0,54.55832689800707,-1.233634886523618,confirmed,MB,2026-04-28,,
google:ChIJQYbt4mntfkgRiGFOgRSE6Ss,google,ChIJQYbt4mntfkgRiGFOgRSE6Ss,The Tanning Shop Coulby Newham,"Unit 1A Dalby Way, Coulby Newham, Middlesbrough TS8 0GD, UK",E06000002,4.0,54.52286149797346,-1.2208263865311957,confirmed,MB,2026-04-28,,
google:ChIJa2e_6FvtfkgRjpseSjbHHK8,google,ChIJa2e_6FvtfkgRjpseSjbHHK8,The Tanning Shop Middlesbrough Berwick Hills,"Unit 8, Park Parade, Ormesby Rd, Middlesbrough TS3 7FB, UK",E06000002,1.0,54.56297819800929,-1.2062115865045768,confirmed,MB,2026-04-28,,
google:ChIJo4H7v27sfkgRNURUaTxBvD8,google,ChIJo4H7v27sfkgRNURUaTxBvD8,The Therapy Centre,"Marton Shops, 3B, Marton Estate Square, Stokesley Rd, Marton-in-Cleveland, Middlesbrough TS7 8DU, UK",E06000002,4.0,54.53114349797946,-1.198975186514049,confirmed,MB,2026-04-28,,
google:ChIJaRHGbZ7tfkgRdG2exW5Nh6U,google,ChIJaRHGbZ7tfkgRdG2exW5Nh6U,The solar lounge Bellevue,"432 Marton Rd, Middlesbrough TS4 2PT, UK",E06000002,1.0,54.557352998005314,-1.2223863865170614,confirmed,MB,2026-04-28,,
google:ChIJ8WYOst_sfkgRBciD9ef99r0,google,ChIJ8WYOst_sfkgRBciD9ef99r0,Tropical Tanning & Beauty,"6 Oxford Rd, Middlesbrough TS5 5DT, UK",E06000002,2.0,54.55674559800671,-1.2482036865333632,confirmed,MB,2026-04-28,,
google:ChIJ0TR1qhHtfkgRhfvfFqXeeAU,google,ChIJ0TR1qhHtfkgRhfvfFqXeeAU,Ultra Chique Clinique,"Leonardo Hotel Middlesbrough, Fry St, Middlesbrough TS1 1JH, UK",E06000002,1.0,54.57660189802373,-1.231060986514043,confirmed,MB,2026-04-28,,
google:ChIJv2BzvfvtfkgRw_E04WQZrQk,google,ChIJv2BzvfvtfkgRw_E04WQZrQk,houseofbeautybellevue,"Marton Rd, Middlesbrough TS4 2PT, UK",E06000002,1.0,54.55736529800537,-1.2228309865173317,confirmed,MB,2026-04-28,,
google:ChIJu_JWdbTxfkgRz1pTFrk0M8w,google,ChIJu_JWdbTxfkgRz1pTFrk0M8w,Calla Lillie Beauty,"90 W Dyke Rd, Redcar TS10 1HT, UK",E06000003,2.0,54.611047998042956,-1.0675570863982025,confirmed,MB,2026-04-28,,
google:ChIJVVW5-IrufkgRtmMash03erY,google,ChIJVVW5-IrufkgRtmMash03erY,Eston Tanning And Beauty Lounge,"36 Jubilee Rd, Eston, Middlesbrough TS6 9HB, UK",E06000003,1.0,54.557913897999775,-1.141936586467144,confirmed,MB,2026-04-28,,
google:ChIJL17IyljvfkgRjDO90W_uDXI,google,ChIJL17IyljvfkgRjDO90W_uDXI,Glow Tan Centre,"179 Westgate, Guisborough TS14 6ND, UK",E06000003,2.0,54.533726097971396,-1.0593078864273089,confirmed,MB,2026-04-28,,
google:ChIJuek7WQDtfkgR3zDkSlBByH8,google,ChIJuek7WQDtfkgR3zDkSlBByH8,Glow tanning ltd,"9 South Terrace, South Bank, Middlesbrough TS6 6HW, UK",E06000003,1.0,54.57804299802075,-1.1744050864783153,confirmed,MB,2026-04-28,,
google:ChIJlTL673njfkgRmhweAEikVOc,google,ChIJlTL673njfkgRmhweAEikVOc,HAUS OF TAN & BEAUTY,"7 High St, Brotton, Saltburn-by-the-Sea TS12 2SP, UK",E06000003,1.0,54.56674479799265,-0.9394865863402426,confirmed,MB,2026-04-28,,
google:ChIJdXJUE4rufkgRU1ZpDgn-X4g,google,ChIJdXJUE4rufkgRU1ZpDgn-X4g,Hugill Browns Hair & Beauty,"High St, Eston, Middlesbrough TS6 9EN, UK",E06000003,1.0,54.559232798001155,-1.143766086467688,confirmed,MB,2026-04-28,,
google:ChIJt2ZG3-vkfkgR8WRMJmLQcC0,google,ChIJt2ZG3-vkfkgR8WRMJmLQcC0,Jay & Co Barbers,"4 Woodrow Ave, Saltburn-by-the-Sea TS12 1NN, UK",E06000003,2.0,54.58063609800883,-0.9855470863618094,rejected,MB,2026-04-28,,Barbers only - no tanning facilities
google:ChIJD2TDNibwfkgR5bCCkuWyhsU,google,ChIJD2TDNibwfkgR5bCCkuWyhsU,Joolsun Tanning Salon,"Ennis Rd, Redcar TS10 5JZ, UK",E06000003,1.0,54.60772479804234,-1.0992490864190594,confirmed,MB,2026-04-28,,
google:ChIJE0To7VLufkgRjocPcUioqv0,google,ChIJE0To7VLufkgRjocPcUioqv0,Kandi Beauty and Makeup,"14A High St, Lazenby, Middlesbrough TS6 8DX, UK",E06000003,2.0,54.569912498008776,-1.1149396864452956,confirmed,MB,2026-04-28,,
google:ChIJ1yfTIAnwfkgRdBV4T-mBYKQ,google,ChIJ1yfTIAnwfkgRdBV4T-mBYKQ,Kwik Tan: Redcar,"45 High St, Redcar TS10 3BF, UK",E06000003,1.0,54.618426998049614,-1.0657314863938432,confirmed,MB,2026-04-28,,
google:ChIJa0Q87tbxfkgRxW06A1yvHzU,google,ChIJa0Q87tbxfkgRxW06A1yvHzU,Skinfinity,"43 Station Rd, Redcar TS10 1DT, UK",E06000003,1.0,54.618287698049805,-1.069940586396476,confirmed,MB,2026-04-28,,
google:ChIJARhfzDrsfkgRjiODPkvJPL4,google,ChIJARhfzDrsfkgRjiODPkvJPL4,Sun Centre,"Sunnyfield, Ormesby, Middlesbrough TS7 9BL, UK",E06000003,1.0,54.54731389799284,-1.179146386494711,confirmed,MB,2026-04-28,,
google:ChIJ_TBZ6hrvfkgRmGB12wVoWQA,google,ChIJ_TBZ6hrvfkgRmGB12wVoWQA,Sun Centre,"Sun Centre, 1 Roseberry Rd, Redcar TS10 4FS, UK",E06000003,1.0,54.60308349803621,-1.074870186406175,confirmed,MB,2026-04-28,,
google:ChIJ4VhYlKf6fkgRrno8lxjcolA,google,ChIJ4VhYlKf6fkgRrno8lxjcolA,Tan Shop,"157 High St, Redcar TS10 3AN, UK",E06000003,1.0,54.61741799804819,-1.0594048863904213,confirmed,MB,2026-04-28,,
google:ChIJPRFyI-nxfkgR6OYiNgsoMHc,google,ChIJPRFyI-nxfkgR6OYiNgsoMHc,Tanoholic Tanning Salon,"33 Station Rd, Redcar TS10 1AN, UK",E06000003,1.0,54.61892219805038,-1.0698304863961305,confirmed,MB,2026-04-28,,
google:ChIJ4ShG35fkfkgRYzq0ZL0EekM,google,ChIJ4ShG35fkfkgRYzq0ZL0EekM,The Amber Rooms Saltburn,"The Amber Rooms @ The Spa Hotel, Saltburn, Saltburn Bank, Saltburn-by-the-Sea TS12 1HH, UK",E06000003,3.0,54.584509698011175,-0.9697479863505538,confirmed,MB,2026-04-28,,
google:ChIJqXDgI2uTfkgR3HXaXuee848,google,ChIJqXDgI2uTfkgR3HXaXuee848,Amber Lounge Tanning,"9 Brunswick St, Stockton-on-Tees TS18 1DG, UK",E06000004,1.0,54.56307669801764,-1.3159084865728936,confirmed,MB,2026-04-28,,
google:ChIJ2yxjZLKTfkgRTbS-6ONxq0I,google,ChIJ2yxjZLKTfkgRTbS-6ONxq0I,Beau Visage Beauty,"6, Stockton-on-Tees TS18 5EQ, UK",E06000004,5.0,54.55521769801224,-1.34065828659184,confirmed,MB,2026-04-28,,
google:ChIJD1uVEJGSfkgRPBgjhw_jokw,google,ChIJD1uVEJGSfkgRPBgjhw_jokw,Beauty by Juliet,"5 Ridley Mews, Norton, Stockton-on-Tees TS20 1DW, UK",E06000004,3.0,54.58796049804016,-1.3098061865582755,confirmed,MB,2026-04-28,,
google:ChIJD6v6y_qSfkgRdARmYolcjsA,google,ChIJD6v6y_qSfkgRdARmYolcjsA,Bel Viso,"3-9 Bishopton Ln, Stockton-on-Tees TS18 1PS, UK",E06000004,1.0,54.567909698021964,-1.3138974865695354,confirmed,MB,2026-04-28,,
google:ChIJ3YIdkQuUfkgR0VOBVs9DNyg,google,ChIJ3YIdkQuUfkgR0VOBVs9DNyg,Bellissimi Beauty,"44 High St, Yarm TS15 9BH, UK",E06000004,5.0,54.50891179797048,-1.3538050866202074,confirmed,MB,2026-04-28,,
google:ChIJQ0W0wjOSfkgR6XWex-E9HFQ,google,ChIJQ0W0wjOSfkgR6XWex-E9HFQ,Bronze Tanning & Beauty,"5 Premier Parade, Stockton-on-Tees TS19 7RD, UK",E06000004,5.0,54.5628599980209,-1.3617879866018288,confirmed,MB,2026-04-28,,
google:ChIJ0VjRdwyUfkgR8HPkg76TGtw,google,ChIJ0VjRdwyUfkgR8HPkg76TGtw,Danby Wynd Nails & Tan,"9 Danby Wynd, Yarm TS15 9SF, UK",E06000004,5.0,54.508741097970386,-1.3548980866209677,confirmed,MB,2026-04-28,,
google:ChIJqf-CUKSSfkgRkj7Wg71_YV0,google,ChIJqf-CUKSSfkgRkj7Wg71_YV0,Devine Glow Tanning & Beauty Room,"55c The Grn, Stockton-on-Tees, Billingham TS23 1EW, UK",E06000004,1.0,54.59463219804497,-1.2918728865441425,confirmed,MB,2026-04-28,,
google:ChIJa3q0BVeSfkgRDWbY_Lu50Mg,google,ChIJa3q0BVeSfkgRDWbY_Lu50Mg,Ederra Hair & Beauty Salon,"57 Grays Rd, Grangefield Rd, Stockton-on-Tees TS18 4LL, UK",E06000004,3.0,54.567086098022465,-1.3307246865804532,confirmed,MB,2026-04-28,,
google:ChIJIQ1fih2TfkgRZliSIy7UHCI,google,ChIJIQ1fih2TfkgRZliSIy7UHCI,Elite Smiles,"Mill Ln, Stockton-on-Tees, Billingham TS23 1HE, UK",E06000004,1.0,54.59326849804352,-1.289409986543191,rejected,MB,2026-04-28,,Dental/cosmetic smiles clinic - not a tanning venue
google:ChIJ-eXIfLKTfkgRvknvHt_G1AE,google,ChIJ-eXIfLKTfkgRvknvHt_G1AE,Hartburn Tanning,"2, Stockton-on-Tees TS18 5EQ, UK",E06000004,5.0,54.55525199801224,-1.3403637865916402,confirmed,MB,2026-04-28,,
google:ChIJ4XQd89-TfkgRT4BbAzktZWs,google,ChIJ4XQd89-TfkgRT4BbAzktZWs,Hartburn Tanning Ingleby Barwick,"Unit 3, Sandgate Park, The Rings, Thornaby, Stockton-on-Tees TS17 5AA, UK",E06000004,5.0,54.52176719797994,-1.3217167865944905,confirmed,MB,2026-04-28,,
google:ChIJIT6uCNmTfkgRf7U5XJj527Q,google,ChIJIT6uCNmTfkgRf7U5XJj527Q,Indigo Sun,"Unit 12-13, 4, St. Peter's House, Pavilion Shopping Centre, Thornaby, Stockton-on-Tees TS17 9FF, UK",E06000004,1.0,54.53968609799426,-1.291741586567941,confirmed,MB,2026-04-28,,
google:ChIJBQQeGXKTfkgRw6CD4mFaE3c,google,ChIJBQQeGXKTfkgRw6CD4mFaE3c,Infinity beauty,"Infinity Vw, Stockton-on-Tees TS18 2FN, UK",E06000004,2.0,54.56570519801874,-1.2984369865608063,confirmed,MB,2026-04-28,,
google:ChIJqfN2pfySfkgRUfYjY5ZpZsU,google,ChIJqfN2pfySfkgRUfYjY5ZpZsU,Innovations Advanced Skincare & Beauty,"21 W Row, Stockton-on-Tees TS18 1BT, UK",E06000004,1.0,54.5639154980183,-1.3142290865714763,confirmed,MB,2026-04-28,,
google:ChIJ74zVEmaTfkgRI90DBhatBds,google,ChIJ74zVEmaTfkgRI90DBhatBds,Kelly Khan Beauty,"19 Yarm Ln, Stockton-on-Tees TS18 3DR, UK",E06000004,1.0,54.56144469801601,-1.3143179865726047,confirmed,MB,2026-04-28,,
google:ChIJXcCNqfySfkgRcJskjzuqO-Y,google,ChIJXcCNqfySfkgRcJskjzuqO-Y,Kwik Tan: Stockton-on-Tees,"125-126 High St, Stockton-on-Tees TS18 1AY, UK",E06000004,1.0,54.564158498018436,-1.3135762865709617,confirmed,MB,2026-04-28,,
google:ChIJc7qifG-SfkgRVwhbKERPatQ,google,ChIJc7qifG-SfkgRVwhbKERPatQ,Lloyds Barbershop,"55 Redhill Rd, Roseworth, Stockton-on-Tees TS19 9BX, UK",E06000004,1.0,54.58811739804275,-1.3418226865783291,rejected,MB,2026-04-28,,Barbers only - no tanning facilities
google:ChIJHZ6q-pCTfkgRZSK8pT42qGM,google,ChIJHZ6q-pCTfkgRZSK8pT42qGM,Luxe Hair and Beauty Group,"19 High St, Norton, Stockton-on-Tees TS20 1AH, UK",E06000004,2.0,54.58676459803907,-1.3101527865590115,confirmed,MB,2026-04-28,,
google:ChIJhwTlXJCSfkgRNvqLItOmE2w,google,ChIJhwTlXJCSfkgRNvqLItOmE2w,Mantra Beauty,"Cleveland, 95 High St, Norton, Stockton-on-Tees TS20 1AE, UK",E06000004,3.0,54.589873998042094,-1.3119399865587855,confirmed,MB,2026-04-28,,
google:ChIJv4rMEACTfkgRnNl0-GiLifc,google,ChIJv4rMEACTfkgRnNl0-GiLifc,NJ’S HALO GLOW,"39 Einstein Way, Stockton-on-Tees TS19 8GP, UK",E06000004,1.0,54.58909219804471,-1.356117186586915,confirmed,MB,2026-04-28,,
